id,SURFACE_TY,REGION,YR_SURF,CLASS,MILES,AADT_2011,obs_year,OCI,year
0034P-Both-156,Asphalt,4,2007,Level 1,2.15,27015,OCI_08,87.80357,2008
0034P-Both-156,Asphalt,4,2007,Level 1,2.15,27015,OCI_09,85.61329,2009
0034P-Both-156,Asphalt,4,2007,Level 1,2.15,27015,OCI_10,85.57806,2010
0034P-Both-156,Asphalt,4,2007,Level 1,2.15,27015,OCI_11,82.87916,2011
0034P-Both-156,Asphalt,4,2007,Level 1,2.15,27015,OCI_12,84.41546,2012
0035P-Both-133,Asphalt,3,2002,Level 2,4.382,368,OCI_04,99.1838,2004
0035P-Both-133,Asphalt,3,2002,Level 2,4.382,368,OCI_05,97.19345,2005
0035P-Both-133,Asphalt,3,2002,Level 2,4.382,368,OCI_06,96.75452,2006
0035P-Both-133,Asphalt,3,2002,Level 2,4.382,368,OCI_07,95.49801,2007
0035P-Both-133,Asphalt,3,2002,Level 2,4.382,368,OCI_08,93.90997,2008
0035P-Both-133,Asphalt,3,2002,Level 2,4.382,368,OCI_09,93.83003,2009
0035P-Both-133,Asphalt,3,2002,Level 2,4.382,368,OCI_10,89.50216,2010
0035P-Both-133,Asphalt,3,2002,Level 2,4.382,368,OCI_11,87.29847,2011
0035P-Both-133,Asphalt,3,2002,Level 2,4.382,368,OCI_12,93.41696,2012
0035P-Both-134,Asphalt,3,2009,Level 2,8.012,490,OCI_04,90.4721,2004
0035P-Both-134,Asphalt,3,2009,Level 2,8.012,490,OCI_05,87.88367,2005
0035P-Both-134,Asphalt,3,2009,Level 2,8.012,490,OCI_06,78.95289,2006
0035P-Both-134,Asphalt,3,2009,Level 2,8.012,490,OCI_07,74.16614,2007
0035P-Both-134,Asphalt,3,2009,Level 2,8.012,490,OCI_08,83.98466,2008
0035P-Both-134,Asphalt,3,2009,Level 2,8.012,490,OCI_09,86.38838,2009
0035P-Both-134,Asphalt,3,2009,Level 2,8.012,490,OCI_10,79.292,2010
0035P-Both-134,Asphalt,3,2009,Level 2,8.012,490,OCI_11,73.98225,2011
0035P-Both-134,Asphalt,3,2009,Level 2,8.012,490,OCI_12,81.35786,2012
0035P-Both-209,Asphalt,3,2009,Level 2,6.5,490,OCI_04,97.16361,2004
0035P-Both-209,Asphalt,3,2009,Level 2,6.5,490,OCI_05,94.07308,2005
0035P-Both-209,Asphalt,3,2009,Level 2,6.5,490,OCI_06,91.25,2006
0035P-Both-209,Asphalt,3,2009,Level 2,6.5,490,OCI_07,88.72308,2007
0035P-Both-209,Asphalt,3,2009,Level 2,6.5,490,OCI_08,90.27331,2008
0035P-Both-209,Asphalt,3,2009,Level 2,6.5,490,OCI_09,90.76985,2009
0035P-Both-209,Asphalt,3,2009,Level 2,6.5,490,OCI_10,84.15838,2010
0035P-Both-209,Asphalt,3,2009,Level 2,6.5,490,OCI_11,84.17522,2011
0035P-Both-209,Asphalt,3,2009,Level 2,6.5,490,OCI_12,86.12699,2012
0035P-Both-233,Asphalt,3,2002,Level 2,0.875,415,OCI_04,98.50383,2004
0035P-Both-233,Asphalt,3,2002,Level 2,0.875,415,OCI_05,97.09771,2005
0035P-Both-233,Asphalt,3,2002,Level 2,0.875,415,OCI_06,96.25903,2006
0035P-Both-233,Asphalt,3,2002,Level 2,0.875,415,OCI_07,95.50903,2007
0035P-Both-233,Asphalt,3,2002,Level 2,0.875,415,OCI_08,93.56255,2008
0035P-Both-233,Asphalt,3,2002,Level 2,0.875,415,OCI_09,92.71908,2009
0035P-Both-233,Asphalt,3,2002,Level 2,0.875,415,OCI_10,91.93742,2010
0035P-Both-233,Asphalt,3,2002,Level 2,0.875,415,OCI_11,91.41454,2011
0035P-Both-233,Asphalt,3,2002,Level 2,0.875,415,OCI_12,92.66242,2012
0035P-Both-314,Asphalt,3,2004,Level 2,15.114,427,OCI_04,96.8468,2004
0035P-Both-314,Asphalt,3,2004,Level 2,15.114,427,OCI_05,94.87194,2005
0035P-Both-314,Asphalt,3,2004,Level 2,15.114,427,OCI_06,94.25912,2006
0035P-Both-314,Asphalt,3,2004,Level 2,15.114,427,OCI_07,93.20461,2007
0035P-Both-314,Asphalt,3,2004,Level 2,15.114,427,OCI_08,91.6964,2008
0035P-Both-314,Asphalt,3,2004,Level 2,15.114,427,OCI_09,90.2443,2009
0035P-Both-314,Asphalt,3,2004,Level 2,15.114,427,OCI_10,89.10542,2010
0035P-Both-314,Asphalt,3,2004,Level 2,15.114,427,OCI_11,89.72161,2011
0035P-Both-314,Asphalt,3,2004,Level 2,15.114,427,OCI_12,91.04356,2012
0035P-Both-315,Asphalt,3,2005,Level 2,2.561,490,OCI_04,90.51432,2004
0035P-Both-315,Asphalt,3,2005,Level 2,2.561,490,OCI_05,89.26931,2005
0035P-Both-315,Asphalt,3,2005,Level 2,2.561,490,OCI_06,75.70742,2006
0035P-Both-315,Asphalt,3,2005,Level 2,2.561,490,OCI_07,70.83883,2007
0035P-Both-315,Asphalt,3,2005,Level 2,2.561,490,OCI_08,84.14251,2008
0035P-Both-315,Asphalt,3,2005,Level 2,2.561,490,OCI_09,72.89145,2009
0035P-Both-315,Asphalt,3,2005,Level 2,2.561,490,OCI_10,57.54252,2010
0035P-Both-315,Asphalt,3,2005,Level 2,2.561,490,OCI_11,71.22934,2011
0035P-Both-315,Asphalt,3,2005,Level 2,2.561,490,OCI_12,77.15267,2012
0035P-Both-374,Asphalt,3,2005,Level 2,4.249,504,OCI_04,86.77366,2004
0035P-Both-374,Asphalt,3,2005,Level 2,4.249,504,OCI_05,90.80308,2005
0035P-Both-374,Asphalt,3,2005,Level 2,4.249,504,OCI_06,81.97909,2006
0035P-Both-374,Asphalt,3,2005,Level 2,4.249,504,OCI_07,76.59585,2007
0035P-Both-374,Asphalt,3,2005,Level 2,4.249,504,OCI_08,86.13966,2008
0035P-Both-374,Asphalt,3,2005,Level 2,4.249,504,OCI_09,79.73923,2009
0035P-Both-374,Asphalt,3,2005,Level 2,4.249,504,OCI_10,63.30651,2010
0035P-Both-374,Asphalt,3,2005,Level 2,4.249,504,OCI_11,76.36735,2011
0035P-Both-374,Asphalt,3,2005,Level 2,4.249,504,OCI_12,75.18706,2012
0035P-Both-400,Asphalt,2,2001,Level 2,2.783,485,OCI_04,97.60605,2004
0035P-Both-400,Asphalt,2,2001,Level 2,2.783,485,OCI_05,95.85036,2005
0035P-Both-400,Asphalt,2,2001,Level 2,2.783,485,OCI_06,95.45528,2006
0035P-Both-400,Asphalt,2,2001,Level 2,2.783,485,OCI_07,93.95059,2007
0035P-Both-400,Asphalt,2,2001,Level 2,2.783,485,OCI_08,92.39713,2008
0035P-Both-400,Asphalt,2,2001,Level 2,2.783,485,OCI_09,93.5936,2009
0035P-Both-400,Asphalt,2,2001,Level 2,2.783,485,OCI_10,92.46197,2010
0035P-Both-400,Asphalt,2,2001,Level 2,2.783,485,OCI_11,86.18934,2011
0035P-Both-400,Asphalt,2,2001,Level 2,2.783,485,OCI_12,92.11904,2012
0035P-Both-66,Asphalt,2,2006,Level 1,9.616,1210,OCI_04,91.15179,2004
0035P-Both-66,Asphalt,2,2006,Level 1,9.616,1210,OCI_05,92.98688,2005
0035P-Both-66,Asphalt,2,2006,Level 1,9.616,1210,OCI_06,92.6565,2006
0035P-Both-66,Asphalt,2,2006,Level 1,9.616,1210,OCI_07,91.23556,2007
0035P-Both-66,Asphalt,2,2006,Level 1,9.616,1210,OCI_08,90.02267,2008
0035P-Both-66,Asphalt,2,2006,Level 1,9.616,1210,OCI_09,91.4739,2009
0035P-Both-66,Asphalt,2,2006,Level 1,9.616,1210,OCI_10,87.29546,2010
0035P-Both-66,Asphalt,2,2006,Level 1,9.616,1210,OCI_11,82.76558,2011
0035P-Both-66,Asphalt,2,2006,Level 1,9.616,1210,OCI_12,89.0335,2012
0035P-Both-67,Asphalt,3,2011,Level 2,7.92,420,OCI_04,85.35038,2004
0035P-Both-67,Asphalt,3,2011,Level 2,7.92,420,OCI_05,90.23011,2005
0035P-Both-67,Asphalt,3,2011,Level 2,7.92,420,OCI_06,80.42468,2006
0035P-Both-67,Asphalt,3,2011,Level 2,7.92,420,OCI_07,88.25472,2007
0035P-Both-67,Asphalt,3,2011,Level 2,7.92,420,OCI_08,89.70921,2008
0035P-Both-67,Asphalt,3,2011,Level 2,7.92,420,OCI_09,86.83481,2009
0035P-Both-67,Asphalt,3,2011,Level 2,7.92,420,OCI_10,80.3286,2010
0035P-Both-67,Asphalt,3,2011,Level 2,7.92,420,OCI_11,83.89524,2011
0035P-Both-67,Asphalt,3,2011,Level 2,7.92,420,OCI_12,87.08941,2012
0036P-Both-115,Asphalt,2,2007,Level 2,10.856,715,OCI_04,92.85449,2004
0036P-Both-115,Asphalt,2,2007,Level 2,10.856,715,OCI_05,71.76709,2005
0036P-Both-115,Asphalt,2,2007,Level 2,10.856,715,OCI_06,85.34714,2006
0036P-Both-115,Asphalt,2,2007,Level 2,10.856,715,OCI_07,63.33012,2007
0036P-Both-115,Asphalt,2,2007,Level 2,10.856,715,OCI_08,91.85121,2008
0036P-Both-115,Asphalt,2,2007,Level 2,10.856,715,OCI_09,85.62174,2009
0036P-Both-115,Asphalt,2,2007,Level 2,10.856,715,OCI_10,86.96252,2010
0036P-Both-115,Asphalt,2,2007,Level 2,10.856,715,OCI_11,76.80669,2011
0036P-Both-115,Asphalt,2,2007,Level 2,10.856,715,OCI_12,85.83948,2012
0036P-Both-184,Asphalt,2,2005,Level 1,6.681,19363,OCI_04,96.0667,2004
0036P-Both-184,Asphalt,2,2005,Level 1,6.681,19363,OCI_05,97.67124,2005
0036P-Both-184,Asphalt,2,2005,Level 1,6.681,19363,OCI_06,96.7732,2006
0036P-Both-184,Asphalt,2,2005,Level 1,6.681,19363,OCI_07,95.85332,2007
0036P-Both-184,Asphalt,2,2005,Level 1,6.681,19363,OCI_08,92.90252,2008
0036P-Both-184,Asphalt,2,2005,Level 1,6.681,19363,OCI_09,92.34106,2009
0036P-Both-184,Asphalt,2,2005,Level 1,6.681,19363,OCI_10,78.28014,2010
0036P-Both-184,Asphalt,2,2005,Level 1,6.681,19363,OCI_11,83.38854,2011
0036P-Both-184,Asphalt,2,2005,Level 1,6.681,19363,OCI_12,77.26217,2012
0036P-Both-210,Asphalt,2,2002,Level 2,11.033,651,OCI_04,94.68707,2004
0036P-Both-210,Asphalt,2,2002,Level 2,11.033,651,OCI_05,83.35817,2005
0036P-Both-210,Asphalt,2,2002,Level 2,11.033,651,OCI_06,91.18791,2006
0036P-Both-210,Asphalt,2,2002,Level 2,11.033,651,OCI_07,75.5508,2007
0036P-Both-210,Asphalt,2,2002,Level 2,11.033,651,OCI_08,81.9595,2008
0036P-Both-210,Asphalt,2,2002,Level 2,11.033,651,OCI_09,63.14978,2009
0036P-Both-210,Asphalt,2,2002,Level 2,11.033,651,OCI_10,56.68488,2010
0036P-Both-210,Asphalt,2,2002,Level 2,11.033,651,OCI_11,63.32008,2011
0036P-Both-210,Asphalt,2,2002,Level 2,11.033,651,OCI_12,68.82874,2012
0036P-Both-291,Asphalt,2,2002,Level 2,3.439,520,OCI_04,96.56484,2004
0036P-Both-291,Asphalt,2,2002,Level 2,3.439,520,OCI_05,78.71003,2005
0036P-Both-291,Asphalt,2,2002,Level 2,3.439,520,OCI_06,93.94853,2006
0036P-Both-291,Asphalt,2,2002,Level 2,3.439,520,OCI_07,77.72019,2007
0036P-Both-291,Asphalt,2,2002,Level 2,3.439,520,OCI_08,79.9399,2008
0036P-Both-291,Asphalt,2,2002,Level 2,3.439,520,OCI_09,48.48564,2009
0036P-Both-291,Asphalt,2,2002,Level 2,3.439,520,OCI_10,39.76982,2010
0036P-Both-291,Asphalt,2,2002,Level 2,3.439,520,OCI_11,41.65452,2011
0036P-Both-291,Asphalt,2,2002,Level 2,3.439,520,OCI_12,79.31069,2012
0036P-Both-292,Asphalt,2,2009,Level 1,3.316,17293,OCI_04,96.25501,2004
0036P-Both-292,Asphalt,2,2009,Level 1,3.316,17293,OCI_05,87.21076,2005
0036P-Both-292,Asphalt,2,2009,Level 1,3.316,17293,OCI_06,90.76384,2006
0036P-Both-292,Asphalt,2,2009,Level 1,3.316,17293,OCI_07,80.36312,2007
0036P-Both-292,Asphalt,2,2009,Level 1,3.316,17293,OCI_08,82.62837,2008
0036P-Both-292,Asphalt,2,2009,Level 1,3.316,17293,OCI_09,50.26551,2009
0036P-Both-292,Asphalt,2,2009,Level 1,3.316,17293,OCI_10,64.04214,2010
0036P-Both-292,Asphalt,2,2009,Level 1,3.316,17293,OCI_11,49.43937,2011
0036P-Both-292,Asphalt,2,2009,Level 1,3.316,17293,OCI_12,44.22447,2012
0036P-Both-356,Asphalt,2,2009,Level 1,4.329,6071,OCI_04,94.40723,2004
0036P-Both-356,Asphalt,2,2009,Level 1,4.329,6071,OCI_05,72.52026,2005
0036P-Both-356,Asphalt,2,2009,Level 1,4.329,6071,OCI_06,89.12343,2006
0036P-Both-356,Asphalt,2,2009,Level 1,4.329,6071,OCI_07,71.94089,2007
0036P-Both-356,Asphalt,2,2009,Level 1,4.329,6071,OCI_08,79.63954,2008
0036P-Both-356,Asphalt,2,2009,Level 1,4.329,6071,OCI_09,41.079,2009
0036P-Both-356,Asphalt,2,2009,Level 1,4.329,6071,OCI_10,91.48855,2010
0036P-Both-356,Asphalt,2,2009,Level 1,4.329,6071,OCI_11,90.54289,2011
0036P-Both-356,Asphalt,2,2009,Level 1,4.329,6071,OCI_12,93.20542,2012
0036P-Both-375,Asphalt,2,2002,Level 2,7.306,330,OCI_04,94.70476,2004
0036P-Both-375,Asphalt,2,2002,Level 2,7.306,330,OCI_05,83.19496,2005
0036P-Both-375,Asphalt,2,2002,Level 2,7.306,330,OCI_06,91.78446,2006
0036P-Both-375,Asphalt,2,2002,Level 2,7.306,330,OCI_07,81.46628,2007
0036P-Both-375,Asphalt,2,2002,Level 2,7.306,330,OCI_08,84.32427,2008
0036P-Both-375,Asphalt,2,2002,Level 2,7.306,330,OCI_09,62.14834,2009
0036P-Both-375,Asphalt,2,2002,Level 2,7.306,330,OCI_10,53.82967,2010
0036P-Both-375,Asphalt,2,2002,Level 2,7.306,330,OCI_11,62.46584,2011
0036P-Both-375,Asphalt,2,2002,Level 2,7.306,330,OCI_12,82.84814,2012
0036P-Both-47,Asphalt,3,2010,Level 2,6.093,331,OCI_04,91.08737,2004
0036P-Both-47,Asphalt,3,2010,Level 2,6.093,331,OCI_05,81.7356,2005
0036P-Both-47,Asphalt,3,2010,Level 2,6.093,331,OCI_06,76.85736,2006
0036P-Both-47,Asphalt,3,2010,Level 2,6.093,331,OCI_07,74.52683,2007
0036P-Both-47,Asphalt,3,2010,Level 2,6.093,331,OCI_08,85.32436,2008
0036P-Both-47,Asphalt,3,2010,Level 2,6.093,331,OCI_09,82.92312,2009
0036P-Both-47,Asphalt,3,2010,Level 2,6.093,331,OCI_10,75.28936,2010
0036P-Both-47,Asphalt,3,2010,Level 2,6.093,331,OCI_11,84.22405,2011
0036P-Both-47,Asphalt,3,2010,Level 2,6.093,331,OCI_12,79.37308,2012
0037P-Both-421,Asphalt,1,2001,Level 1,1.995,13989,OCI_04,94.51209,2004
0037P-Both-421,Asphalt,1,2001,Level 1,1.995,13989,OCI_05,90.10837,2005
0037P-Both-421,Asphalt,1,2001,Level 1,1.995,13989,OCI_06,88.90804,2006
0037P-Both-421,Asphalt,1,2001,Level 1,1.995,13989,OCI_07,82.29544,2007
0037P-Both-421,Asphalt,1,2001,Level 1,1.995,13989,OCI_08,82.58561,2008
0037P-Both-421,Asphalt,1,2001,Level 1,1.995,13989,OCI_09,82.79924,2009
0037P-Both-421,Asphalt,1,2001,Level 1,1.995,13989,OCI_10,77.03326,2010
0037P-Both-421,Asphalt,1,2001,Level 1,1.995,13989,OCI_11,73.80608,2011
0037P-Both-421,Asphalt,1,2001,Level 1,1.995,13989,OCI_12,78.274,2012
0037P-Both-484,Asphalt,1,2008,Level 1,5.661,5378,OCI_04,85.0163,2004
0037P-Both-484,Asphalt,1,2008,Level 1,5.661,5378,OCI_05,90.10808,2005
0037P-Both-484,Asphalt,1,2008,Level 1,5.661,5378,OCI_06,88.28269,2006
0037P-Both-484,Asphalt,1,2008,Level 1,5.661,5378,OCI_07,79.93781,2007
0037P-Both-484,Asphalt,1,2008,Level 1,5.661,5378,OCI_08,84.5543,2008
0037P-Both-484,Asphalt,1,2008,Level 1,5.661,5378,OCI_09,77.90439,2009
0037P-Both-484,Asphalt,1,2008,Level 1,5.661,5378,OCI_10,75.42712,2010
0037P-Both-484,Asphalt,1,2008,Level 1,5.661,5378,OCI_11,70.84777,2011
0037P-Both-484,Asphalt,1,2008,Level 1,5.661,5378,OCI_12,72.08801,2012
0037P-Both-485,Asphalt,1,2008,Level 1,4.695,4819,OCI_04,87.0631,2004
0037P-Both-485,Asphalt,1,2008,Level 1,4.695,4819,OCI_05,90.10815,2005
0037P-Both-485,Asphalt,1,2008,Level 1,4.695,4819,OCI_06,88.41748,2006
0037P-Both-485,Asphalt,1,2008,Level 1,4.695,4819,OCI_07,80.446,2007
0037P-Both-485,Asphalt,1,2008,Level 1,4.695,4819,OCI_08,84.12995,2008
0037P-Both-485,Asphalt,1,2008,Level 1,4.695,4819,OCI_09,78.95947,2009
0037P-Both-485,Asphalt,1,2008,Level 1,4.695,4819,OCI_10,75.77332,2010
0037P-Both-485,Asphalt,1,2008,Level 1,4.695,4819,OCI_11,75.1615,2011
0037P-Both-485,Asphalt,1,2008,Level 1,4.695,4819,OCI_12,77.34901,2012
0038P-Both-481,Asphalt,1,2005,Level 1,4.941,2185,OCI_04,79.88653,2004
0038P-Both-481,Asphalt,1,2005,Level 1,4.941,2185,OCI_05,88.48849,2005
0038P-Both-481,Asphalt,1,2005,Level 1,4.941,2185,OCI_06,84.43312,2006
0038P-Both-481,Asphalt,1,2005,Level 1,4.941,2185,OCI_07,78.21045,2007
0038P-Both-481,Asphalt,1,2005,Level 1,4.941,2185,OCI_08,85.96026,2008
0038P-Both-481,Asphalt,1,2005,Level 1,4.941,2185,OCI_09,86.69395,2009
0038P-Both-481,Asphalt,1,2005,Level 1,4.941,2185,OCI_10,82.57328,2010
0038P-Both-481,Asphalt,1,2005,Level 1,4.941,2185,OCI_11,83.2986,2011
0038P-Both-481,Asphalt,1,2005,Level 1,4.941,2185,OCI_12,85.72645,2012
0038P-Both-482,Asphalt,1,2005,Level 1,5.721,1300,OCI_04,79.88653,2004
0038P-Both-482,Asphalt,1,2005,Level 1,5.721,1300,OCI_05,88.48849,2005
0038P-Both-482,Asphalt,1,2005,Level 1,5.721,1300,OCI_06,84.43312,2006
0038P-Both-482,Asphalt,1,2005,Level 1,5.721,1300,OCI_07,78.21045,2007
0038P-Both-482,Asphalt,1,2005,Level 1,5.721,1300,OCI_08,85.96026,2008
0038P-Both-482,Asphalt,1,2005,Level 1,5.721,1300,OCI_09,86.69395,2009
0038P-Both-482,Asphalt,1,2005,Level 1,5.721,1300,OCI_10,82.57328,2010
0038P-Both-482,Asphalt,1,2005,Level 1,5.721,1300,OCI_11,84.82805,2011
0038P-Both-482,Asphalt,1,2005,Level 1,5.721,1300,OCI_12,87.60784,2012
0038P-Both-483,Asphalt,1,2005,Level 1,8.29,2313,OCI_04,72.72461,2004
0038P-Both-483,Asphalt,1,2005,Level 1,8.29,2313,OCI_05,92.22877,2005
0038P-Both-483,Asphalt,1,2005,Level 1,8.29,2313,OCI_06,88.75603,2006
0038P-Both-483,Asphalt,1,2005,Level 1,8.29,2313,OCI_07,82.70643,2007
0038P-Both-483,Asphalt,1,2005,Level 1,8.29,2313,OCI_08,89.49276,2008
0038P-Both-483,Asphalt,1,2005,Level 1,8.29,2313,OCI_09,86.12142,2009
0038P-Both-483,Asphalt,1,2005,Level 1,8.29,2313,OCI_10,79.29881,2010
0038P-Both-483,Asphalt,1,2005,Level 1,8.29,2313,OCI_11,80.63203,2011
0038P-Both-483,Asphalt,1,2005,Level 1,8.29,2313,OCI_12,84.75294,2012
0039P-Both-465,Asphalt,1,2011,Level 2,7.708,251,OCI_04,90.70513,2004
0039P-Both-465,Asphalt,1,2011,Level 2,7.708,251,OCI_05,89.20624,2005
0039P-Both-465,Asphalt,1,2011,Level 2,7.708,251,OCI_06,84.87862,2006
0039P-Both-465,Asphalt,1,2011,Level 2,7.708,251,OCI_07,84.24744,2007
0039P-Both-465,Asphalt,1,2011,Level 2,7.708,251,OCI_08,85.34885,2008
0039P-Both-465,Asphalt,1,2011,Level 2,7.708,251,OCI_09,85.23218,2009
0039P-Both-465,Asphalt,1,2011,Level 2,7.708,251,OCI_10,74.98291,2010
0039P-Both-465,Asphalt,1,2011,Level 2,7.708,251,OCI_11,71.40298,2011
0039P-Both-465,Asphalt,1,2011,Level 2,7.708,251,OCI_12,81.74331,2012
0039P-Both-466,Asphalt,1,2011,Level 2,6.736,240,OCI_04,90.70513,2004
0039P-Both-466,Asphalt,1,2011,Level 2,6.736,240,OCI_05,89.20624,2005
0039P-Both-466,Asphalt,1,2011,Level 2,6.736,240,OCI_06,84.87862,2006
0039P-Both-466,Asphalt,1,2011,Level 2,6.736,240,OCI_07,84.24744,2007
0039P-Both-466,Asphalt,1,2011,Level 2,6.736,240,OCI_08,85.34885,2008
0039P-Both-466,Asphalt,1,2011,Level 2,6.736,240,OCI_09,85.23218,2009
0039P-Both-466,Asphalt,1,2011,Level 2,6.736,240,OCI_10,79.18249,2010
0039P-Both-466,Asphalt,1,2011,Level 2,6.736,240,OCI_11,80.19587,2011
0039P-Both-466,Asphalt,1,2011,Level 2,6.736,240,OCI_12,85.42467,2012
0039P-Both-467,Asphalt,1,2011,Level 2,4.95,240,OCI_04,90.70513,2004
0039P-Both-467,Asphalt,1,2011,Level 2,4.95,240,OCI_05,89.20624,2005
0039P-Both-467,Asphalt,1,2011,Level 2,4.95,240,OCI_06,84.87862,2006
0039P-Both-467,Asphalt,1,2011,Level 2,4.95,240,OCI_07,84.24744,2007
0039P-Both-467,Asphalt,1,2011,Level 2,4.95,240,OCI_08,85.34885,2008
0039P-Both-467,Asphalt,1,2011,Level 2,4.95,240,OCI_09,85.23218,2009
0039P-Both-467,Asphalt,1,2011,Level 2,4.95,240,OCI_10,88.43436,2010
0039P-Both-467,Asphalt,1,2011,Level 2,4.95,240,OCI_11,89.77973,2011
0039P-Both-467,Asphalt,1,2011,Level 2,4.95,240,OCI_12,91.10851,2012
0039P-Both-468,Asphalt,1,2011,Level 2,4.659,298,OCI_04,90.70513,2004
0039P-Both-468,Asphalt,1,2011,Level 2,4.659,298,OCI_05,89.20624,2005
0039P-Both-468,Asphalt,1,2011,Level 2,4.659,298,OCI_06,84.87862,2006
0039P-Both-468,Asphalt,1,2011,Level 2,4.659,298,OCI_07,84.24744,2007
0039P-Both-468,Asphalt,1,2011,Level 2,4.659,298,OCI_08,85.34885,2008
0039P-Both-468,Asphalt,1,2011,Level 2,4.659,298,OCI_09,85.23218,2009
0039P-Both-468,Asphalt,1,2011,Level 2,4.659,298,OCI_10,88.43436,2010
0039P-Both-468,Asphalt,1,2011,Level 2,4.659,298,OCI_11,89.51052,2011
0039P-Both-468,Asphalt,1,2011,Level 2,4.659,298,OCI_12,90.04549,2012
0039P-Both-469,Asphalt,1,2006,Level 2,9.306,310,OCI_04,87.70236,2004
0039P-Both-469,Asphalt,1,2006,Level 2,9.306,310,OCI_05,88.87488,2005
0039P-Both-469,Asphalt,1,2006,Level 2,9.306,310,OCI_06,87.8702,2006
0039P-Both-469,Asphalt,1,2006,Level 2,9.306,310,OCI_07,87.91899,2007
0039P-Both-469,Asphalt,1,2006,Level 2,9.306,310,OCI_08,83.74021,2008
0039P-Both-469,Asphalt,1,2006,Level 2,9.306,310,OCI_09,82.14978,2009
0039P-Both-469,Asphalt,1,2006,Level 2,9.306,310,OCI_10,76.2046,2010
0039P-Both-469,Asphalt,1,2006,Level 2,9.306,310,OCI_11,82.89506,2011
0039P-Both-469,Asphalt,1,2006,Level 2,9.306,310,OCI_12,82.97265,2012
0039P-Both-470,Asphalt,1,2005,Level 2,6.667,310,OCI_04,74.70443,2004
0039P-Both-470,Asphalt,1,2005,Level 2,6.667,310,OCI_05,86.17245,2005
0039P-Both-470,Asphalt,1,2005,Level 2,6.667,310,OCI_06,76.32913,2006
0039P-Both-470,Asphalt,1,2005,Level 2,6.667,310,OCI_07,75.3979,2007
0039P-Both-470,Asphalt,1,2005,Level 2,6.667,310,OCI_08,84.66592,2008
0039P-Both-470,Asphalt,1,2005,Level 2,6.667,310,OCI_09,76.68674,2009
0039P-Both-470,Asphalt,1,2005,Level 2,6.667,310,OCI_10,64.48506,2010
0039P-Both-470,Asphalt,1,2005,Level 2,6.667,310,OCI_11,72.18503,2011
0039P-Both-470,Asphalt,1,2005,Level 2,6.667,310,OCI_12,76.91349,2012
0039P-Both-471,Asphalt,1,2005,Level 1,8.394,1472,OCI_04,74.70443,2004
0039P-Both-471,Asphalt,1,2005,Level 1,8.394,1472,OCI_05,86.17245,2005
0039P-Both-471,Asphalt,1,2005,Level 1,8.394,1472,OCI_06,76.32913,2006
0039P-Both-471,Asphalt,1,2005,Level 1,8.394,1472,OCI_07,75.3979,2007
0039P-Both-471,Asphalt,1,2005,Level 1,8.394,1472,OCI_08,84.66592,2008
0039P-Both-471,Asphalt,1,2005,Level 1,8.394,1472,OCI_09,76.68674,2009
0039P-Both-471,Asphalt,1,2005,Level 1,8.394,1472,OCI_10,72.13534,2010
0039P-Both-471,Asphalt,1,2005,Level 1,8.394,1472,OCI_11,71.99223,2011
0039P-Both-471,Asphalt,1,2005,Level 1,8.394,1472,OCI_12,75.25651,2012
0039P-Both-472,Asphalt,1,2012,Level 1,1.622,3950,OCI_04,72.66711,2004
0039P-Both-472,Asphalt,1,2012,Level 1,1.622,3950,OCI_05,71.50784,2005
0039P-Both-472,Asphalt,1,2012,Level 1,1.622,3950,OCI_06,86.91822,2006
0039P-Both-472,Asphalt,1,2012,Level 1,1.622,3950,OCI_07,86.37858,2007
0039P-Both-472,Asphalt,1,2012,Level 1,1.622,3950,OCI_08,85.22541,2008
0039P-Both-472,Asphalt,1,2012,Level 1,1.622,3950,OCI_09,72.05902,2009
0039P-Both-472,Asphalt,1,2012,Level 1,1.622,3950,OCI_10,78.38852,2010
0039P-Both-472,Asphalt,1,2012,Level 1,1.622,3950,OCI_11,74.45616,2011
0039P-Both-472,Asphalt,1,2012,Level 1,1.622,3950,OCI_12,84.44349,2012
0039P-Both-473,Asphalt,1,2012,Level 1,3.91,3613,OCI_04,72.66711,2004
0039P-Both-473,Asphalt,1,2012,Level 1,3.91,3613,OCI_05,71.50784,2005
0039P-Both-473,Asphalt,1,2012,Level 1,3.91,3613,OCI_06,86.91822,2006
0039P-Both-473,Asphalt,1,2012,Level 1,3.91,3613,OCI_07,86.37858,2007
0039P-Both-473,Asphalt,1,2012,Level 1,3.91,3613,OCI_08,85.22541,2008
0039P-Both-473,Asphalt,1,2012,Level 1,3.91,3613,OCI_09,72.05902,2009
0039P-Both-473,Asphalt,1,2012,Level 1,3.91,3613,OCI_10,78.38852,2010
0039P-Both-473,Asphalt,1,2012,Level 1,3.91,3613,OCI_11,72.19314,2011
0039P-Both-473,Asphalt,1,2012,Level 1,3.91,3613,OCI_12,80.2231,2012
0039P-Both-474,Asphalt,1,2005,Level 1,6.079,7938,OCI_04,78.37152,2004
0039P-Both-474,Asphalt,1,2005,Level 1,6.079,7938,OCI_05,93.46844,2005
0039P-Both-474,Asphalt,1,2005,Level 1,6.079,7938,OCI_06,92.78107,2006
0039P-Both-474,Asphalt,1,2005,Level 1,6.079,7938,OCI_07,91.93329,2007
0039P-Both-474,Asphalt,1,2005,Level 1,6.079,7938,OCI_08,88.93878,2008
