id,SURFACE_TY,REGION,YR_SURF,Metric,OCI
0068P-Both-519,Asphalt,1,2007,OCI_04,90.94874
0068P-Both-520,Concrete,1,2010,OCI_04,91.50004
0068P-Both-532,Concrete,2,2003,OCI_04,97.18818
0068P-Both-527,Concrete,2,2008,OCI_04,96.79318
0068P-Both-523,Asphalt,2,2005,OCI_04,85.96225
0068P-Both-521,Asphalt,1,2009,OCI_04,91.50004
0068P-Both-522,Asphalt,1,2009,OCI_04,85.30882
0068P-Both-534,Asphalt,2,2007,OCI_04,93.84856
0068P-Both-533,Concrete,2,2007,OCI_04,95.99064
0068P-Both-540,Asphalt,3,2004,OCI_04,89.27732
0068P-Both-526,Asphalt,2,2004,OCI_04,95.415
0068P-Both-541,Asphalt,3,2011,OCI_04,93.79807
0068P-Both-535,Asphalt,2,2009,OCI_04,99.99705
0068P-Both-528,Asphalt,2,2006,OCI_04,91.2
0068P-Both-542,Asphalt,3,2007,OCI_04,94.39
0068P-Both-536,Asphalt,3,2009,OCI_04,91.13387
0068P-Both-539,Asphalt,3,2004,OCI_04,88.46818
0068P-Both-543,Asphalt,3,2007,OCI_04,91.85
0068P-Both-538,Asphalt,3,2011,OCI_04,88.54612
0070P-Positive-696,Asphalt,4,2011,OCI_04,83.90189
0070P-Positive-746,Concrete,4,2007,OCI_04,91.33248
0070P-Positive-677,Asphalt,4,2006,OCI_04,93.16441
0070P-Positive-673,Asphalt,4,2006,OCI_04,61.20105
0070P-Positive-697,Asphalt,4,2005,OCI_04,91.36982
0070P-Positive-744,Asphalt,4,2009,OCI_04,93.26318
0070P-Positive-726,Asphalt,4,2010,OCI_04,97.66114
0070P-Positive-676,Asphalt,4,2009,OCI_04,90.70985
0070P-Positive-732,Asphalt,4,2004,OCI_04,91.04597
0070P-Positive-489,Asphalt,4,2010,OCI_04,94.66827
0070P-Positive-663,Asphalt,4,2005,OCI_04,94.70113
0070P-Positive-723,Asphalt,4,2012,OCI_04,87.39459
0070P-Positive-724,Asphalt,4,2012,OCI_04,87.39459
0070P-Positive-675,Asphalt,4,2006,OCI_04,95.39795
0070P-Positive-721,Asphalt,4,2012,OCI_04,87.39459
0070P-Positive-664,Asphalt,4,2012,OCI_04,95.27851
0070P-Positive-731,Asphalt,4,2007,OCI_04,94.75038
0070P-Positive-748,Asphalt,4,2012,OCI_04,68.53841
0070P-Positive-662,Asphalt,4,2012,OCI_04,95.88175
0070P-Positive-725,Asphalt,4,2011,OCI_04,94.55957
0070P-Positive-745,Concrete,4,2007,OCI_04,87.21969
0070P-Positive-667,Asphalt,4,2011,OCI_04,94.64468
0070P-Positive-672,Asphalt,4,2007,OCI_04,96.82169
0070P-Positive-674,Asphalt,4,2004,OCI_04,90.32404
0070P-Positive-747,Concrete,4,2007,OCI_04,79.03851
0070P-Positive-710,Asphalt,4,2010,OCI_04,91.36982
0071P-Both-656,Asphalt,2,2005,OCI_04,95.89932
0071P-Both-653,Asphalt,2,2012,OCI_04,95.97652
0071P-Both-659,Asphalt,2,2005,OCI_04,99.09799
0071P-Both-657,Asphalt,2,2007,OCI_04,96.35591
0071P-Both-652,Asphalt,2,2012,OCI_04,95.46566
0071P-Both-655,Asphalt,2,2005,OCI_04,95.69514
0071P-Both-660,Asphalt,2,2005,OCI_04,97.43063
0071P-Both-661,Asphalt,2,2004,OCI_04,99.12278
0071P-Both-654,Asphalt,2,2002,OCI_04,96.49958
0071P-Both-651,Asphalt,2,2005,OCI_04,99.13329
0072P-Both-646,Asphalt,4,2010,OCI_04,85.45564
0072P-Both-649,Asphalt,4,2005,OCI_04,92.97924
0072P-Both-647,Asphalt,4,2010,OCI_04,94.54148
0072P-Both-648,Asphalt,4,2009,OCI_04,93.61403
0073P-Both-638,Asphalt,3,2012,OCI_04,88.13953
0073P-Both-639,Asphalt,3,2011,OCI_04,92.66921
0073P-Both-640,Asphalt,3,2012,OCI_04,93.47663
0073P-Both-642,Asphalt,3,2012,OCI_04,93.35673
0073P-Both-643,Asphalt,3,2006,OCI_04,89.98579
0073P-Both-641,Asphalt,3,2012,OCI_04,97.58333
0073P-Both-644,Asphalt,2,2002,OCI_04,88.62029
0073P-Both-645,Asphalt,2,2003,OCI_04,87.97648
0074P-Both-635,Asphalt,3,2002,OCI_04,97.58577
0074P-Both-634,Asphalt,3,2002,OCI_04,97.9
0074P-Both-637,Asphalt,3,2006,OCI_04,82.77741
0074P-Both-636,Asphalt,3,2012,OCI_04,95.33395
0075P-Both-632,Asphalt,3,2004,OCI_04,89.52678
0076P-Both-631,Asphalt,4,2010,OCI_04,76.31511
0077P-Both-629,Asphalt,3,2010,OCI_04,87.37951
0077P-Both-630,Asphalt,3,2010,OCI_04,83.38658
0078P-Both-626,Asphalt,3,2012,OCI_04,73.36524
0079P-Both-625,Concrete,1,2009,OCI_04,89.50001
0079P-Both-622,Asphalt,1,2003,OCI_04,95.12923
0079P-Both-624,Asphalt,1,2009,OCI_04,89.58933
0079P-One Way-623,Asphalt,1,2003,OCI_04,95.12923
0079P-One Way-621,Asphalt,1,2003,OCI_04,93.95
0080P-Positive-861,Asphalt,2,2011,OCI_04,91.63338
0080P-Positive-846,Concrete,2,2009,OCI_04,93.31688
0080P-Positive-845,Concrete,2,2009,OCI_04,91.74392
0080P-Positive-842,Asphalt,2,2012,OCI_04,94.4509
0080P-Positive-847,Concrete,2,2000,OCI_04,93.61458
0080P-Positive-848,Concrete,2,2000,OCI_04,92.78809
0080P-Positive-839,Asphalt,2,2004,OCI_04,97.21061
0080P-Positive-849,Concrete,2,2001,OCI_04,91.50348
0080P-Positive-843,Concrete,2,2011,OCI_04,96.20057
0080P-Positive-857,Concrete,2,2001,OCI_04,92.21697
0080P-Positive-838,Asphalt,2,2012,OCI_04,96.65337
0080P-Positive-864,Concrete,2,2006,OCI_04,92.28784
0080P-Positive-860,Concrete,2,2001,OCI_04,96.63616
0080P-Positive-875,Concrete,2,2001,OCI_04,95.13231
0080P-Positive-817,Asphalt,2,2007,OCI_04,84.54349
0080P-Positive-822,Asphalt,2,2004,OCI_04,93.57734
0080P-Positive-819,Asphalt,2,2012,OCI_04,97.24526
0080P-Positive-885,Asphalt,2,2006,OCI_04,97.09156
0080P-Positive-876,Asphalt,2,2006,OCI_04,99.22459
0080P-Positive-859,Concrete,2,2003,OCI_04,92.51865
0080P-Positive-824,Asphalt,2,2010,OCI_04,95.68552
0080P-Positive-878,Asphalt,2,2010,OCI_04,98.07519
0080P-Positive-840,Asphalt,2,2011,OCI_04,98.38712
0080P-Positive-886,Asphalt,2,2006,OCI_04,98.40579
0080P-Positive-841,Asphalt,2,2012,OCI_04,96.94701
0080P-Positive-818,Asphalt,2,2008,OCI_04,74.32608
0080P-Positive-823,Asphalt,2,2012,OCI_04,92.89659
0080P-Positive-889,Asphalt,2,2006,OCI_04,100
0080P-Positive-881,Asphalt,2,2010,OCI_04,99.13421
0080P-Positive-902,Asphalt,2,2006,OCI_04,98.755
0080P-Positive-901,Asphalt,2,2006,OCI_04,96.29
0080P-Positive-903,Asphalt,2,2010,OCI_04,99.835
0080P-Positive-821,Asphalt,2,2009,OCI_04,96.49652
0080P-Positive-900,Asphalt,2,2003,OCI_04,100
0080P-Positive-877,Asphalt,2,2010,OCI_04,97.09256
0081P-Both-816,Asphalt,1,2005,OCI_04,74.51305
0082P-Both-814,Asphalt,1,2005,OCI_04,80.66904
0082P-Both-815,Asphalt,1,2010,OCI_04,93.225
0083P-Both-810,Asphalt,1,2008,OCI_04,99.28333
0083P-Both-811,Asphalt,1,2008,OCI_04,99.33905
0083P-Both-801,Asphalt,1,2012,OCI_04,80.8246
0083P-Both-812,Asphalt,1,2008,OCI_04,99.48307
0083P-Both-813,Asphalt,1,2008,OCI_04,99.48307
0083P-Both-798,Asphalt,1,2012,OCI_04,76.00452
0084P-Positive-769,Asphalt,1,2010,OCI_04,91.64425
0084P-Positive-763,Asphalt,2,2008,OCI_04,92.1872
0084P-Positive-772,Asphalt,1,2011,OCI_04,94.15434
0084P-Positive-756,Asphalt,2,2012,OCI_04,92.49168
0084P-Positive-766,Asphalt,1,2008,OCI_04,80.90706
0084P-Positive-767,Concrete,1,2006,OCI_04,74.48869
0084P-Positive-779,Asphalt,1,2008,OCI_04,78.91273
0084P-Positive-780,Asphalt,1,2010,OCI_04,91.78457
0084P-Positive-765,Concrete,1,2012,OCI_04,91.50802
0084P-Positive-764,Concrete,1,2007,OCI_04,90.67377
0084P-Positive-771,Concrete,1,2011,OCI_04,95.2043
0084P-Positive-770,Concrete,1,2007,OCI_04,82.07879
0085P-Positive-755,Asphalt,3,2011,OCI_04,0
0085P-Positive-753,Asphalt,2,2011,OCI_04,0
0085P-Positive-752,Asphalt,2,2011,OCI_04,0
0086P-Both-751,Asphalt,2,2006,OCI_04,93.21191
0087P-Both-785,Asphalt,3,2004,OCI_04,85.56557
0087P-Both-750,Asphalt,3,2012,OCI_04,95.33681
0087P-Both-682,Asphalt,3,2005,OCI_04,80.1805
0087P-Both-858,Asphalt,3,2008,OCI_04,86.42386
0087P-Both-749,Asphalt,3,2004,OCI_04,86.99775
0088P-Both-874,Asphalt,3,2010,OCI_04,75.88406
0089P-Both-685,Asphalt,3,2003,OCI_04,93.03333
0089P-Both-700,Asphalt,3,2004,OCI_04,83.14167
0089P-Both-799,Asphalt,1,2012,OCI_04,91.30208
0089P-Both-694,Asphalt,4,2012,OCI_04,99.10959
0089P-Both-778,Asphalt,2,2006,OCI_04,93.43429
0089P-Both-681,Asphalt,2,2001,OCI_04,90.66447
0089P-Both-699,Asphalt,1,2001,OCI_04,96.51037
0089P-Both-716,Asphalt,2,2004,OCI_04,91.77646
0089P-Both-897,Concrete,1,2009,OCI_04,97.95506
0089P-Both-830,Asphalt,1,2008,OCI_04,93.05484
0089P-Both-866,Asphalt,3,2001,OCI_04,86.36918
0089P-Both-950,Concrete,1,2009,OCI_04,91.84859
0089P-Both-738,Asphalt,3,2010,OCI_04,94.76304
0089P-Both-671,Asphalt,4,2009,OCI_04,94.31814
0089P-Both-734,Asphalt,1,2012,OCI_04,90.67909
0089P-Both-832,Concrete,3,2011,OCI_04,91.09825
0089P-Both-776,Asphalt,4,2012,OCI_04,95.74274
0089P-Both-701,Concrete,3,2011,OCI_04,89.93182
0089P-Both-893,Asphalt,3,2012,OCI_04,97.14731
0089P-Both-727,Asphalt,4,2009,OCI_04,91.89997
0089P-Both-890,Asphalt,1,2012,OCI_04,90.4293
0089P-Both-736,Asphalt,3,2003,OCI_04,98.33945
0089P-Both-729,Asphalt,4,2009,OCI_04,93.08949
0089P-Both-733,Asphalt,1,2009,OCI_04,96.51037
0089P-Both-894,Asphalt,3,2008,OCI_04,96.52441
0089P-Both-722,Asphalt,4,2012,OCI_04,90.17714
0089P-Both-758,Asphalt,1,2008,OCI_04,91.95756
0089P-Both-887,Asphalt,4,2006,OCI_04,88.02441
0089P-Both-693,Asphalt,2,2007,OCI_04,92.51546
0089P-Both-684,Asphalt,4,2006,OCI_04,93.13491
0089P-Both-940,Asphalt,4,2009,OCI_04,96.26041
0089P-Both-943,Asphalt,1,2010,OCI_04,94.63284
0089P-Both-929,Asphalt,4,2012,OCI_04,93.50624
0089P-Both-907,Asphalt,2,2012,OCI_04,94.5032
0089P-Both-930,Asphalt,2,2003,OCI_04,96.02959
0089P-Both-802,Asphalt,3,2012,OCI_04,98.42091
0089P-Both-806,Asphalt,1,2008,OCI_04,97.2777
0089P-Both-689,Asphalt,1,2009,OCI_04,97.71494
0089P-Both-665,Asphalt,1,2012,OCI_04,96.88323
0089P-Both-713,Asphalt,1,2003,OCI_04,97.97235
0089P-Both-945,Asphalt,3,2012,OCI_04,95.08412
0089P-Both-698,Asphalt,1,2008,OCI_04,91.95756
0089P-Both-855,Asphalt,4,2011,OCI_04,95.74274
0089P-Both-741,Asphalt,1,2005,OCI_04,98.72011
0089P-Both-796,Asphalt,4,2012,OCI_04,88.44542
0089P-Both-872,Asphalt,3,2012,OCI_04,94.13618
0089P-Both-789,Asphalt,4,2011,OCI_04,91.93985
0089P-Both-862,Asphalt,4,2012,OCI_04,91.93985
0089P-Both-882,Asphalt,4,2011,OCI_04,90.17714
0089P-Both-800,Asphalt,3,2003,OCI_04,97.14731
0089P-Both-891,Asphalt,1,2001,OCI_04,94.41965
0089P-Both-869,Asphalt,1,2009,OCI_04,97.2777
0089P-Both-717,Asphalt,2,2001,OCI_04,92.67999
0089P-Both-884,Asphalt,4,2009,OCI_04,97.2415
0089P-Both-831,Asphalt,1,2009,OCI_04,94.44187
0089P-Both-927,Asphalt,1,2006,OCI_04,88.77652
0089P-Both-827,Asphalt,4,2007,OCI_04,85.78117
0089P-Both-670,Asphalt,4,2009,OCI_04,89.31895
0089P-Both-730,Asphalt,4,2007,OCI_04,89.84583
0089P-Both-922,Asphalt,4,2010,OCI_04,91.00065
0089P-Both-650,Asphalt,4,2010,OCI_04,94.78133
0089P-Both-683,Asphalt,4,2009,OCI_04,89.48312
0089P-Both-777,Asphalt,2,2011,OCI_04,93.78623
0089P-Both-947,Asphalt,3,2006,OCI_04,92.76436
0089P-Both-757,Asphalt,4,2005,OCI_04,87.48393
0089P-Both-737,Asphalt,3,2006,OCI_04,93.90264
0089P-Both-797,Asphalt,4,2007,OCI_04,88.55204
0089P-Both-702,Asphalt,3,2010,OCI_04,95.24441
0089P-Both-951,Asphalt,1,2009,OCI_04,97.2777
0089P-Both-880,Asphalt,4,2010,OCI_04,88.48432
0089P-Both-728,Asphalt,4,2012,OCI_04,91.62595
0089P-Both-695,Asphalt,4,2009,OCI_04,92.18116
0089P-Both-883,Asphalt,4,2011,OCI_04,92.56101
0089P-Both-714,Asphalt,1,2012,OCI_04,89.31902
0089P-Both-926,Asphalt,1,2004,OCI_04,94.18288
0089P-Both-820,Asphalt,4,2010,OCI_04,86.36899
0089P-Both-865,Asphalt,4,2010,OCI_04,95.13553
0089P-Both-939,Asphalt,4,2009,OCI_04,96.89625
0089P-Both-941,Asphalt,4,2006,OCI_04,90.17788
0089P-Both-690,Asphalt,1,2004,OCI_04,95.51244
0089P-Both-946,Asphalt,3,2009,OCI_04,91.70926
0089P-Both-762,Asphalt,4,2006,OCI_04,91.77228
0089P-Both-679,Asphalt,1,2006,OCI_04,86.05165
0089P-Both-854,Asphalt,4,2011,OCI_04,97.10076
0089P-Both-928,Asphalt,4,2011,OCI_04,92.78724
0089P-Both-774,Asphalt,1,2003,OCI_04,89.26543
0089P-Both-870,Asphalt,1,2004,OCI_04,89.89546
0089P-Both-833,Asphalt,4,2010,OCI_04,96.03091
0089P-Both-828,Asphalt,4,2009,OCI_04,88.86594
0089P-Both-829,Asphalt,4,2011,OCI_04,93.56835
0089P-Both-879,Asphalt,4,2010,OCI_04,86.2074
0089P-Both-910,Asphalt,4,2009,OCI_04,87.13203
0089P-Both-899,Asphalt,4,2004,OCI_04,97.23784
0089P-Both-826,Asphalt,4,2012,OCI_04,89.84122
0089P-Both-836,Asphalt,4,2012,OCI_04,92.09906
0089P-Both-925,Asphalt,4,2010,OCI_04,89.07516
0089P-Both-888,Asphalt,4,2011,OCI_04,89.36027
0089P-Both-912,Asphalt,4,2011,OCI_04,95.92897
0089P-Both-844,Asphalt,4,2005,OCI_04,91.99115
0089P-Both-938,Asphalt,4,2009,OCI_04,96.09892
0089P-Both-863,Asphalt,4,2012,OCI_04,92.33709
0090P-Both-852,Asphalt,1,2005,OCI_04,93.28724
0091P-Both-668,Asphalt,1,2011,OCI_04,94.91297
0091P-Both-707,Asphalt,1,2011,OCI_04,95.00108
0091P-Both-708,Asphalt,1,2005,OCI_04,68.36838
0091P-Both-775,Asphalt,1,2011,OCI_04,68.36838
0091P-Both-834,Asphalt,1,2007,OCI_04,82.97557
0091P-Both-908,Asphalt,1,2007,OCI_04,94.57061
0091P-Both-853,Asphalt,1,2004,OCI_04,89.75276
0091P-Both-850,Asphalt,1,2012,OCI_04,98.71013
0091P-Both-680,Asphalt,1,2012,OCI_04,84.21006
0091P-Both-911,Asphalt,1,2012,OCI_04,85.26974
0091P-Both-759,Asphalt,1,2012,OCI_04,98.71013
0091P-Both-761,Asphalt,1,2004,OCI_04,89.75276
0091P-Both-909,Asphalt,1,2009,OCI_04,96.34147
0091P-Both-703,Asphalt,1,2006,OCI_04,83.92344
0091P-Both-760,Asphalt,1,2006,OCI_04,80.65893
0092P-Both-704,Asphalt,3,2003,OCI_04,86.48333
0092P-Both-669,Asphalt,3,2012,OCI_04,95.56381
0092P-Both-835,Asphalt,3,2012,OCI_04,93.56184
0092P-Both-739,Asphalt,3,2009,OCI_04,93.56184
0092P-Both-895,Concrete,3,2012,OCI_04,95.24795
0092P-Both-740,Asphalt,3,2011,OCI_04,75.40191
0092P-Both-803,Asphalt,3,2006,OCI_04,75.40191
0093P-Both-687,Asphalt,1,2009,OCI_04,89.6
0094P-Both-949,Asphalt,4,2005,OCI_04,89.21786
0095P-Both-898,Asphalt,4,2012,OCI_04,90.505
0095P-Both-923,Asphalt,4,2012,OCI_04,90.37683
0095P-Both-924,Asphalt,4,2011,OCI_04,79.09202
0095P-Both-711,Asphalt,4,2012,OCI_04,90.37683
0095P-Both-678,Asphalt,4,2012,OCI_04,79.54634
0095P-Both-773,Asphalt,4,2012,OCI_04,89.02366
0095P-Both-952,Asphalt,4,2011,OCI_04,90.505
0095P-Both-868,Asphalt,4,2011,OCI_04,90.08647
0095P-Both-807,Asphalt,4,2011,OCI_04,90.505
0095P-Both-804,Asphalt,4,2011,OCI_04,90.37683
0095P-Both-688,Asphalt,4,2011,OCI_04,90.37683
0095P-Both-867,Asphalt,4,2006,OCI_04,78.35133
0095P-Both-691,Asphalt,4,2005,OCI_04,78.46035
0095P-Both-851,Asphalt,4,2006,OCI_04,85.6122
0095P-Both-712,Asphalt,4,2005,OCI_04,81.99234
0095P-Both-743,Asphalt,4,2005,OCI_04,90.33
0095P-Both-742,Asphalt,4,2004,OCI_04,97.925
0095P-Both-706,Asphalt,4,2004,OCI_04,91.95048
0095P-Both-837,Asphalt,4,2004,OCI_04,97.20267
0096P-Both-871,Asphalt,4,2005,OCI_04,95.15927
0096P-Both-953,Asphalt,4,2005,OCI_04,93.96988
0097P-Both-808,Asphalt,1,2003,OCI_04,95.41955
0097P-Both-715,Asphalt,1,2008,OCI_04,92.60378
0099P-Both-692,Asphalt,4,2007,OCI_04,79.91311
0100P-Both-1033,Asphalt,4,2006,OCI_04,76.65223
0101P-Both-1032,Asphalt,1,2009,OCI_04,86.41283
0101P-Both-1031,Asphalt,1,2008,OCI_04,74.40177
0101P-Both-1030,Asphalt,1,2008,OCI_04,74.40177
0102P-Both-1025,Asphalt,1,2009,OCI_04,80.74667
0102P-Both-1026,Asphalt,1,2009,OCI_04,81.76657
0102P-Both-1024,Asphalt,1,2005,OCI_04,73.8637
0102P-Both-1028,Asphalt,1,2007,OCI_04,80.89753
0102P-Both-1027,Asphalt,1,2007,OCI_04,80.89753
0102P-Both-1029,Asphalt,1,2007,OCI_04,80.89753
0103P-Both-1023,Asphalt,1,2008,OCI_04,92.11429
0104P-Both-1022,Asphalt,1,2012,OCI_04,93.08333
0104P-Both-1021,Concrete,1,1993,OCI_04,80.61318
0104P-One Way-1019,Concrete,1,1993,OCI_04,74.98958
0104P-One Way-1020,Concrete,1,1993,OCI_04,80.61318
0105P-Both-1018,Asphalt,1,2009,OCI_04,92.86667
0106P-Both-1017,Asphalt,1,2009,OCI_04,72.75933
0106P-Both-1016,Asphalt,1,2007,OCI_04,85.55566
0106P-Both-1015,Asphalt,1,2005,OCI_04,59.16364
0107P-Both-1014,Asphalt,1,2001,OCI_04,82.83457
0108P-Both-1013,Asphalt,1,2008,OCI_04,96.3
0108P-Both-1011,Asphalt,1,2004,OCI_04,98.20192
0108P-Both-1010,Concrete,1,2010,OCI_04,88.1391
0108P-Both-1008,Asphalt,1,2008,OCI_04,84.15173
0108P-Both-1012,Asphalt,1,2007,OCI_04,96.26172
0108P-Both-1007,Asphalt,1,2009,OCI_04,84.15173
0108P-Both-1009,Asphalt,1,2009,OCI_04,84.15173
0108P-Both-1006,Asphalt,1,2009,OCI_04,95.442
0109P-Both-1005,Asphalt,1,2007,OCI_04,83.70123
0109P-Both-1004,Asphalt,1,2009,OCI_04,89.45438
0110P-Both-1003,Asphalt,1,2009,OCI_04,88.05644
0111P-Both-1000,Asphalt,2,2009,OCI_04,90.21461
0111P-Both-1001,Asphalt,2,2006,OCI_04,89.59088
0111P-Both-1002,Asphalt,2,2006,OCI_04,94.92858
0112P-Both-998,Asphalt,2,2009,OCI_04,91.9
0112P-Both-999,Asphalt,2,2009,OCI_04,92.65296
0113P-Both-996,Asphalt,3,2012,OCI_04,83.77137
0113P-Both-997,Asphalt,3,2003,OCI_04,93.2844
0114P-Both-995,Asphalt,3,2004,OCI_04,90.8704
0114P-Both-991,Asphalt,3,2012,OCI_04,89.38817
0114P-Both-990,Asphalt,3,2010,OCI_04,92.6511
0114P-Both-992,Asphalt,3,2012,OCI_04,90.42958
0114P-Both-993,Asphalt,3,2000,OCI_04,86.39281
0114P-Positive-994,Asphalt,3,2004,OCI_04,90.8704
0115P-Both-989,Asphalt,3,2012,OCI_04,87.21667
0115P-Both-987,Asphalt,3,2010,OCI_04,71.28199
0115P-Both-988,Asphalt,3,2005,OCI_04,79.20601
0115P-Both-985,Asphalt,3,2012,OCI_04,83.73429
0115P-Both-986,Asphalt,3,2010,OCI_04,84.61524
0116P-Both-982,Asphalt,4,2006,OCI_04,90.04755
0116P-Both-984,Asphalt,4,2006,OCI_04,87.68785
0116P-Both-983,Asphalt,4,2006,OCI_04,86.91364
0117P-Both-981,Asphalt,4,2004,OCI_04,88.49424
0117P-Both-980,Asphalt,4,2004,OCI_04,89.83986
0118P-Both-975,Asphalt,4,2009,OCI_04,94.9
0118P-Both-978,Asphalt,4,2009,OCI_04,76.77537
0118P-Both-977,Asphalt,4,2010,OCI_04,76.77537
0118P-Both-976,Asphalt,4,2006,OCI_04,78.58389
0118P-Both-979,Asphalt,4,2010,OCI_04,76.77537
0118P-Both-974,Asphalt,4,2012,OCI_04,93.37134
0119P-Both-972,Asphalt,4,2010,OCI_04,74.80413
0119P-Both-973,Asphalt,4,2009,OCI_04,83.84868
0120P-Both-971,Asphalt,4,2012,OCI_04,90.08701
0120P-Both-969,Asphalt,4,2012,OCI_04,93.0781
0120P-Both-970,Concrete,4,2006,OCI_04,80.187
0121P-Both-962,Asphalt,3,2004,OCI_04,95.69936
0121P-Both-964,Asphalt,3,2010,OCI_04,94.89458
0121P-Both-963,Asphalt,3,2004,OCI_04,92.91669
0121P-Both-967,Asphalt,3,2010,OCI_04,92.56451
0121P-Both-966,Asphalt,3,2010,OCI_04,92.58167
0121P-Both-965,Asphalt,3,2010,OCI_04,85.32702
0121P-Both-968,Asphalt,3,2004,OCI_04,92.73627
0122P-Both-960,Asphalt,4,2012,OCI_04,70.85451
0122P-Both-959,Asphalt,4,2012,OCI_04,64.93883
0122P-Both-961,Asphalt,4,2003,OCI_04,70.85451
0124P-Both-957,Asphalt,4,2009,OCI_04,75.32107
0125P-Both-956,Asphalt,4,2012,OCI_04,82.14022
0125P-Both-954,Asphalt,4,2012,OCI_04,82.14022
0125P-Both-955,Asphalt,4,2011,OCI_04,82.14022
0125P-Both-1053,Asphalt,4,2011,OCI_04,82.14022
0125P-Both-1034,Asphalt,4,2007,OCI_04,81.88241
0126P-Both-1046,Asphalt,1,2002,OCI_04,95.41334
0126P-Both-1050,Asphalt,1,2006,OCI_04,77.08721
0126P-Both-1054,Asphalt,1,2011,OCI_04,96.12441
0126P-Both-1052,Asphalt,1,2011,OCI_04,96.12441
0126P-Both-1049,Asphalt,1,2006,OCI_04,77.08721
0126P-Both-1047,Asphalt,1,2012,OCI_04,94.80388
0126P-Both-1051,Asphalt,1,2011,OCI_04,96.12441
0126P-Both-1048,Asphalt,1,2006,OCI_04,77.08721
0126P-Both-1044,Asphalt,1,2004,OCI_04,96.58028
0126P-Both-1045,Asphalt,1,2004,OCI_04,96.58028
0127P-Both-1043,Asphalt,1,2009,OCI_04,82.85446
0128P-Both-1037,Asphalt,4,2010,OCI_04,90.26
0128P-Both-1039,Asphalt,4,2010,OCI_04,87.77557
0128P-Both-1036,Asphalt,4,2010,OCI_04,85.26624
0128P-Both-1042,Asphalt,4,2008,OCI_04,80.07778
0128P-Both-1038,Asphalt,4,2010,OCI_04,88.21001
0128P-Both-1040,Asphalt,4,2006,OCI_04,74.84047
0128P-Both-1041,Asphalt,4,2008,OCI_04,76.99415
0130P-Both-1134,Asphalt,4,2011,OCI_04,95.453
0130P-Both-1133,Asphalt,4,2005,OCI_04,92.08929
0130P-Both-1035,Asphalt,4,2009,OCI_04,94.58413
0130P-Both-1130,Asphalt,4,2008,OCI_04,88.29557
0130P-Both-1131,Asphalt,4,2008,OCI_04,87.87901
0130P-Both-1129,Asphalt,4,2007,OCI_04,80.72185
0130P-Both-1132,Asphalt,4,2005,OCI_04,92.08929
0132P-Both-1122,Asphalt,3,2012,OCI_04,87.31085
0132P-Both-1127,Asphalt,4,2012,OCI_04,97.58925
0132P-Both-1126,Asphalt,4,2011,OCI_04,97.58925
0132P-Both-1128,Asphalt,4,2011,OCI_04,97.58925
0132P-Both-1120,Asphalt,4,2004,OCI_04,92.6989
0132P-Both-1124,Asphalt,3,2006,OCI_04,92.57864
0132P-Both-1118,Asphalt,4,2009,OCI_04,98.82434
0132P-Both-1123,Asphalt,3,2012,OCI_04,91.69282
0132P-Both-1121,Asphalt,3,2012,OCI_04,95.04298
0132P-Both-1119,Asphalt,4,2010,OCI_04,90.01782
0132P-Both-1125,Asphalt,3,2003,OCI_04,97.73019
0133P-Both-1117,Asphalt,4,2008,OCI_04,84.38289
0134P-Both-1114,Asphalt,1,2004,OCI_04,91.81853
0134P-Both-1113,Asphalt,1,2012,OCI_04,90.8
0134P-Both-1115,Asphalt,1,2004,OCI_04,95.76991
0134P-Both-1116,Asphalt,1,2004,OCI_04,95.76991
0136P-Both-1112,Asphalt,4,2005,OCI_04,98.39382
0137P-Both-1109,Asphalt,4,2012,OCI_04,83.09909
0137P-Both-1111,Asphalt,4,2012,OCI_04,82.57891
0137P-Both-1110,Asphalt,4,2003,OCI_04,82.57891
0138P-Both-1107,Asphalt,2,2010,OCI_04,95.6986
0138P-Both-1106,Asphalt,2,2004,OCI_04,98.72028
0138P-Both-1108,Asphalt,2,2010,OCI_04,97.51583
0139P-Both-1105,Asphalt,4,2009,OCI_04,78.63559
0140P-Both-1104,Asphalt,2,2003,OCI_04,91.62294
0141P-Both-1103,Asphalt,3,2010,OCI_04,83.31526
0142P-Both-1100,Asphalt,1,2011,OCI_04,94.23237
0142P-Both-1101,Asphalt,1,2011,OCI_04,94.23237
0142P-Both-1102,Asphalt,1,2011,OCI_04,94.23237
0143P-Both-1098,Asphalt,4,2001,OCI_04,79.89815
0143P-Both-1097,Asphalt,4,2010,OCI_04,79.89815
0143P-Both-1099,Asphalt,4,2011,OCI_04,79.89815
0143P-Both-1094,Asphalt,4,2002,OCI_04,78.88456
0143P-Both-1093,Asphalt,4,2000,OCI_04,72.11366
0143P-Both-1095,Asphalt,4,2004,OCI_04,87.2106
0143P-Both-1092,Asphalt,4,2004,OCI_04,86.14008
0143P-Both-1096,Asphalt,4,2007,OCI_04,76.95602
0144P-Both-1091,Asphalt,3,2006,OCI_04,77.58812
0145P-Both-1090,Concrete,3,2010,OCI_04,84.075
0146P-Both-1089,Asphalt,3,2003,OCI_04,81.99535
0147P-Both-1084,Asphalt,3,2003,OCI_04,88.6
0147P-Both-1088,Asphalt,3,2002,OCI_04,90.1
0147P-Both-1082,Asphalt,3,2012,OCI_04,89.75204
0147P-Both-1087,Asphalt,3,2002,OCI_04,93.09246
