id,SURFACE_TY,REGION,YR_SURF,AADT_2011,year,OCI
0080P-Positive-843,Concrete,2,2011,70096,2010,78.24018
0080P-Positive-843,Concrete,2,2011,70096,2011,80.51146
0080P-Positive-843,Concrete,2,2011,70096,2012,73.62443
0080P-Positive-845,Concrete,2,2009,101743,2004,91.74392
0080P-Positive-845,Concrete,2,2009,101743,2005,80.63521
0080P-Positive-845,Concrete,2,2009,101743,2006,89.15749
0080P-Positive-845,Concrete,2,2009,101743,2007,91.42522
0080P-Positive-845,Concrete,2,2009,101743,2008,93.95698
0080P-Positive-845,Concrete,2,2009,101743,2009,95.16152
0080P-Positive-845,Concrete,2,2009,101743,2010,95.32781
0080P-Positive-845,Concrete,2,2009,101743,2011,95.72576
0080P-Positive-845,Concrete,2,2009,101743,2012,96.46017
0080P-Positive-846,Concrete,2,2009,115569,2004,93.31688
0080P-Positive-846,Concrete,2,2009,115569,2005,92.8678
0080P-Positive-846,Concrete,2,2009,115569,2006,89.15755
0080P-Positive-846,Concrete,2,2009,115569,2007,87.17251
0080P-Positive-846,Concrete,2,2009,115569,2008,94.94384
0080P-Positive-846,Concrete,2,2009,115569,2009,94.69176
0080P-Positive-846,Concrete,2,2009,115569,2010,95.95056
0080P-Positive-846,Concrete,2,2009,115569,2011,97.333
0080P-Positive-846,Concrete,2,2009,115569,2012,97.13201
0080P-Positive-847,Concrete,2,2000,119415,2004,93.61458
0080P-Positive-847,Concrete,2,2000,119415,2005,98.01875
0080P-Positive-847,Concrete,2,2000,119415,2006,89.23125
0080P-Positive-847,Concrete,2,2000,119415,2007,86.56458
0080P-Positive-847,Concrete,2,2000,119415,2008,93.4754
0080P-Positive-847,Concrete,2,2000,119415,2009,91.1625
0080P-Positive-847,Concrete,2,2000,119415,2010,94.8318
0080P-Positive-847,Concrete,2,2000,119415,2011,97.19062
0080P-Positive-847,Concrete,2,2000,119415,2012,89.71921
0080P-Positive-848,Concrete,2,2000,57950,2004,92.78809
0080P-Positive-848,Concrete,2,2000,57950,2005,89.80847
0080P-Positive-848,Concrete,2,2000,57950,2006,91.02471
0080P-Positive-848,Concrete,2,2000,57950,2007,90.37893
0080P-Positive-848,Concrete,2,2000,57950,2008,90.76575
0080P-Positive-848,Concrete,2,2000,57950,2009,91.68539
0080P-Positive-848,Concrete,2,2000,57950,2010,92.63116
0080P-Positive-848,Concrete,2,2000,57950,2011,91.04025
0080P-Positive-848,Concrete,2,2000,57950,2012,93.81605
0080P-Positive-849,Concrete,2,2001,58551,2004,91.50348
0080P-Positive-849,Concrete,2,2001,58551,2005,92.3299
0080P-Positive-849,Concrete,2,2001,58551,2006,90.00349
0080P-Positive-849,Concrete,2,2001,58551,2007,88.00796
0080P-Positive-849,Concrete,2,2001,58551,2008,89.86852
0080P-Positive-849,Concrete,2,2001,58551,2009,87.12175
0080P-Positive-849,Concrete,2,2001,58551,2010,85.17522
0080P-Positive-849,Concrete,2,2001,58551,2011,83.70762
0080P-Positive-849,Concrete,2,2001,58551,2012,88.2414
0080P-Positive-857,Concrete,2,2001,37272,2004,92.21697
0080P-Positive-857,Concrete,2,2001,37272,2005,93.41019
0080P-Positive-857,Concrete,2,2001,37272,2006,92.51337
0080P-Positive-857,Concrete,2,2001,37272,2007,89.07042
0080P-Positive-857,Concrete,2,2001,37272,2008,90.85304
0080P-Positive-857,Concrete,2,2001,37272,2009,89.05976
0080P-Positive-857,Concrete,2,2001,37272,2010,87.6586
0080P-Positive-857,Concrete,2,2001,37272,2011,86.51349
0080P-Positive-857,Concrete,2,2001,37272,2012,86.5127
0080P-Positive-859,Concrete,2,2003,21547,2004,92.51865
0080P-Positive-859,Concrete,2,2003,21547,2005,93.65821
0080P-Positive-859,Concrete,2,2003,21547,2006,92.60397
0080P-Positive-859,Concrete,2,2003,21547,2007,90.56233
0080P-Positive-859,Concrete,2,2003,21547,2008,91.9062
0080P-Positive-859,Concrete,2,2003,21547,2009,87.08107
0080P-Positive-859,Concrete,2,2003,21547,2010,85.22515
0080P-Positive-859,Concrete,2,2003,21547,2011,85.65946
0080P-Positive-859,Concrete,2,2003,21547,2012,87.78504
0080P-Positive-860,Concrete,2,2001,21122,2004,96.63616
0080P-Positive-860,Concrete,2,2001,21122,2005,97.18353
0080P-Positive-860,Concrete,2,2001,21122,2006,96.79255
0080P-Positive-860,Concrete,2,2001,21122,2007,94.2168
0080P-Positive-860,Concrete,2,2001,21122,2008,94.269
0080P-Positive-860,Concrete,2,2001,21122,2009,94.30239
0080P-Positive-860,Concrete,2,2001,21122,2010,91.64061
0080P-Positive-860,Concrete,2,2001,21122,2011,79.06639
0080P-Positive-860,Concrete,2,2001,21122,2012,92.60664
0080P-Positive-861,Asphalt,2,2011,20715,2004,91.63338
0080P-Positive-861,Asphalt,2,2011,20715,2005,78.62934
0080P-Positive-861,Asphalt,2,2011,20715,2006,95.17434
0080P-Positive-861,Asphalt,2,2011,20715,2007,94.25656
0080P-Positive-861,Asphalt,2,2011,20715,2008,88.52938
0080P-Positive-861,Asphalt,2,2011,20715,2009,93.35005
0080P-Positive-861,Asphalt,2,2011,20715,2010,88.11927
0080P-Positive-861,Asphalt,2,2011,20715,2011,85.5851
0080P-Positive-861,Asphalt,2,2011,20715,2012,94.02544
0080P-Positive-864,Concrete,2,2006,33408,2004,92.28784
0080P-Positive-864,Concrete,2,2006,33408,2005,92.07296
0080P-Positive-864,Concrete,2,2006,33408,2006,93.95553
0080P-Positive-864,Concrete,2,2006,33408,2007,97.13077
0080P-Positive-864,Concrete,2,2006,33408,2008,96.8568
0080P-Positive-864,Concrete,2,2006,33408,2009,98.58302
0080P-Positive-864,Concrete,2,2006,33408,2010,97.70304
0080P-Positive-864,Concrete,2,2006,33408,2011,93.71948
0080P-Positive-864,Concrete,2,2006,33408,2012,95.93757
0080P-Positive-875,Concrete,2,2001,10315,2004,95.13231
0080P-Positive-875,Concrete,2,2001,10315,2005,95.61452
0080P-Positive-875,Concrete,2,2001,10315,2006,95.30475
0080P-Positive-875,Concrete,2,2001,10315,2007,94.37049
0080P-Positive-875,Concrete,2,2001,10315,2008,79.9033
0080P-Positive-875,Concrete,2,2001,10315,2009,94.52576
0080P-Positive-875,Concrete,2,2001,10315,2010,92.70511
0080P-Positive-875,Concrete,2,2001,10315,2011,82.70959
0080P-Positive-875,Concrete,2,2001,10315,2012,93.39492
0080P-Positive-876,Asphalt,2,2006,10313,2004,99.22459
0080P-Positive-876,Asphalt,2,2006,10313,2005,94.9728
0080P-Positive-876,Asphalt,2,2006,10313,2006,96.22818
0080P-Positive-876,Asphalt,2,2006,10313,2007,94.60992
0080P-Positive-876,Asphalt,2,2006,10313,2008,88.50116
0080P-Positive-876,Asphalt,2,2006,10313,2009,92.22411
0080P-Positive-876,Asphalt,2,2006,10313,2010,86.30832
0080P-Positive-876,Asphalt,2,2006,10313,2011,84.60178
0080P-Positive-876,Asphalt,2,2006,10313,2012,93.22132
0080P-Positive-877,Asphalt,2,2010,9689,2004,97.09256
0080P-Positive-877,Asphalt,2,2010,9689,2005,88.01908
0080P-Positive-877,Asphalt,2,2010,9689,2006,89.17271
0080P-Positive-877,Asphalt,2,2010,9689,2007,91.34599
0080P-Positive-877,Asphalt,2,2010,9689,2008,86.43435
0080P-Positive-877,Asphalt,2,2010,9689,2009,90.86993
0080P-Positive-877,Asphalt,2,2010,9689,2010,84.60279
0080P-Positive-877,Asphalt,2,2010,9689,2011,84.424
0080P-Positive-877,Asphalt,2,2010,9689,2012,87.24676
0080P-Positive-878,Asphalt,2,2010,8130,2004,98.07519
0080P-Positive-878,Asphalt,2,2010,8130,2005,90.23174
0080P-Positive-878,Asphalt,2,2010,8130,2006,92.12825
0080P-Positive-878,Asphalt,2,2010,8130,2007,90.75371
0080P-Positive-878,Asphalt,2,2010,8130,2008,85.95297
0080P-Positive-878,Asphalt,2,2010,8130,2009,88.5721
0080P-Positive-878,Asphalt,2,2010,8130,2010,88.44843
0080P-Positive-878,Asphalt,2,2010,8130,2011,82.26242
0080P-Positive-878,Asphalt,2,2010,8130,2012,90.48623
0080P-Positive-881,Asphalt,2,2010,7925,2004,99.13421
0080P-Positive-881,Asphalt,2,2010,7925,2005,94.31228
0080P-Positive-881,Asphalt,2,2010,7925,2006,94.70118
0080P-Positive-881,Asphalt,2,2010,7925,2007,92.75686
0080P-Positive-881,Asphalt,2,2010,7925,2008,91.61125
0080P-Positive-881,Asphalt,2,2010,7925,2009,91.88603
0080P-Positive-881,Asphalt,2,2010,7925,2010,88.62551
0080P-Positive-881,Asphalt,2,2010,7925,2011,81.19033
0080P-Positive-881,Asphalt,2,2010,7925,2012,89.79689
0080P-Positive-885,Asphalt,2,2006,7630,2004,97.09156
0080P-Positive-885,Asphalt,2,2006,7630,2005,94.56212
0080P-Positive-885,Asphalt,2,2006,7630,2006,93.88114
0080P-Positive-885,Asphalt,2,2006,7630,2007,91.14737
0080P-Positive-885,Asphalt,2,2006,7630,2008,91.85
0080P-Positive-885,Asphalt,2,2006,7630,2009,94.7393
0080P-Positive-885,Asphalt,2,2006,7630,2010,90.56357
0080P-Positive-885,Asphalt,2,2006,7630,2011,89.17168
0080P-Positive-885,Asphalt,2,2006,7630,2012,92.33986
0080P-Positive-886,Asphalt,2,2006,7550,2004,98.40579
0080P-Positive-886,Asphalt,2,2006,7550,2005,94.62843
0080P-Positive-886,Asphalt,2,2006,7550,2006,94.64405
0080P-Positive-886,Asphalt,2,2006,7550,2007,94.98298
0080P-Positive-886,Asphalt,2,2006,7550,2008,90.26084
0080P-Positive-886,Asphalt,2,2006,7550,2009,95.75662
0080P-Positive-886,Asphalt,2,2006,7550,2010,92.70647
0080P-Positive-886,Asphalt,2,2006,7550,2011,91.49046
0080P-Positive-886,Asphalt,2,2006,7550,2012,91.86765
0080P-Positive-889,Asphalt,2,2006,7290,2004,100
0080P-Positive-889,Asphalt,2,2006,7290,2005,93.07655
0080P-Positive-889,Asphalt,2,2006,7290,2006,96.39026
0080P-Positive-889,Asphalt,2,2006,7290,2007,93.23268
0080P-Positive-889,Asphalt,2,2006,7290,2008,89.31264
0080P-Positive-889,Asphalt,2,2006,7290,2009,93.5975
0080P-Positive-889,Asphalt,2,2006,7290,2010,92.74498
0080P-Positive-889,Asphalt,2,2006,7290,2011,87.54159
0080P-Positive-889,Asphalt,2,2006,7290,2012,89.98822
0080P-Positive-900,Asphalt,2,2003,7320,2004,100
0080P-Positive-900,Asphalt,2,2003,7320,2005,96.55597
0080P-Positive-900,Asphalt,2,2003,7320,2006,96.66455
0080P-Positive-900,Asphalt,2,2003,7320,2007,95.63856
0080P-Positive-900,Asphalt,2,2003,7320,2008,89.28356
0080P-Positive-900,Asphalt,2,2003,7320,2009,94.62912
0080P-Positive-900,Asphalt,2,2003,7320,2010,94.88519
0080P-Positive-900,Asphalt,2,2003,7320,2011,88.55799
0080P-Positive-900,Asphalt,2,2003,7320,2012,92.18355
0080P-Positive-901,Asphalt,2,2006,7320,2004,96.29
0080P-Positive-901,Asphalt,2,2006,7320,2005,88.37292
0080P-Positive-901,Asphalt,2,2006,7320,2006,92.1075
0080P-Positive-901,Asphalt,2,2006,7320,2007,95.75375
0080P-Positive-901,Asphalt,2,2006,7320,2008,92.925
0080P-Positive-901,Asphalt,2,2006,7320,2009,95.90611
0080P-Positive-901,Asphalt,2,2006,7320,2010,86.5434
0080P-Positive-901,Asphalt,2,2006,7320,2011,82.27681
0080P-Positive-901,Asphalt,2,2006,7320,2012,88.55011
0080P-Positive-902,Asphalt,2,2006,7320,2004,98.755
0080P-Positive-902,Asphalt,2,2006,7320,2005,88.37125
0080P-Positive-902,Asphalt,2,2006,7320,2006,94.70375
0080P-Positive-902,Asphalt,2,2006,7320,2007,95.28125
0080P-Positive-902,Asphalt,2,2006,7320,2008,91.136
0080P-Positive-902,Asphalt,2,2006,7320,2009,95.64894
0080P-Positive-902,Asphalt,2,2006,7320,2010,92.90949
0080P-Positive-902,Asphalt,2,2006,7320,2011,81.15023
0080P-Positive-902,Asphalt,2,2006,7320,2012,90.49271
0080P-Positive-903,Asphalt,2,2010,7350,2004,99.835
0080P-Positive-903,Asphalt,2,2010,7350,2005,94.88958
0080P-Positive-903,Asphalt,2,2010,7350,2006,96.62375
0080P-Positive-903,Asphalt,2,2010,7350,2007,94.36375
0080P-Positive-903,Asphalt,2,2010,7350,2008,87.04268
0080P-Positive-903,Asphalt,2,2010,7350,2009,81.45084
0080P-Positive-903,Asphalt,2,2010,7350,2010,61.56658
0080P-Positive-903,Asphalt,2,2010,7350,2011,70.51629
0080P-Positive-903,Asphalt,2,2010,7350,2012,81.86682
0081P-Both-816,Asphalt,1,2005,615,2004,74.51305
0081P-Both-816,Asphalt,1,2005,615,2005,88.8862
0081P-Both-816,Asphalt,1,2005,615,2006,89.01515
0081P-Both-816,Asphalt,1,2005,615,2007,89.35699
0081P-Both-816,Asphalt,1,2005,615,2008,88.0342
0081P-Both-816,Asphalt,1,2005,615,2009,86.22631
0081P-Both-816,Asphalt,1,2005,615,2010,82.72532
0081P-Both-816,Asphalt,1,2005,615,2011,81.59586
0081P-Both-816,Asphalt,1,2005,615,2012,82.09167
0082P-Both-814,Asphalt,1,2005,1808,2004,80.66904
0082P-Both-814,Asphalt,1,2005,1808,2005,88.10175
0082P-Both-814,Asphalt,1,2005,1808,2006,85.37937
0082P-Both-814,Asphalt,1,2005,1808,2007,62.0789
0082P-Both-814,Asphalt,1,2005,1808,2008,77.32767
0082P-Both-814,Asphalt,1,2005,1808,2009,86.0904
0082P-Both-814,Asphalt,1,2005,1808,2010,85.67933
0082P-Both-814,Asphalt,1,2005,1808,2011,83.88931
0082P-Both-814,Asphalt,1,2005,1808,2012,86.81786
0082P-Both-815,Asphalt,1,2010,5029,2004,93.225
0082P-Both-815,Asphalt,1,2010,5029,2005,92.72917
0082P-Both-815,Asphalt,1,2010,5029,2006,92.40833
0082P-Both-815,Asphalt,1,2010,5029,2007,91.81667
0082P-Both-815,Asphalt,1,2010,5029,2008,88.89236
0082P-Both-815,Asphalt,1,2010,5029,2009,92.91391
0082P-Both-815,Asphalt,1,2010,5029,2010,75.29582
0082P-Both-815,Asphalt,1,2010,5029,2011,90.66775
0082P-Both-815,Asphalt,1,2010,5029,2012,89.3995
0083P-Both-798,Asphalt,1,2012,170,2004,76.00452
0083P-Both-798,Asphalt,1,2012,170,2005,75.46675
0083P-Both-798,Asphalt,1,2012,170,2006,87.54638
0083P-Both-798,Asphalt,1,2012,170,2007,73.95935
0083P-Both-798,Asphalt,1,2012,170,2008,85.1757
0083P-Both-798,Asphalt,1,2012,170,2009,71.40812
0083P-Both-798,Asphalt,1,2012,170,2010,64.54661
0083P-Both-798,Asphalt,1,2012,170,2011,61.1723
0083P-Both-798,Asphalt,1,2012,170,2012,87.43387
0083P-Both-801,Asphalt,1,2012,1345,2004,80.8246
0083P-Both-801,Asphalt,1,2012,1345,2005,80.10882
0083P-Both-801,Asphalt,1,2012,1345,2006,89.43987
0083P-Both-801,Asphalt,1,2012,1345,2007,72.60069
0083P-Both-801,Asphalt,1,2012,1345,2008,86.09212
0083P-Both-801,Asphalt,1,2012,1345,2009,74.66404
0083P-Both-801,Asphalt,1,2012,1345,2010,67.8853
0083P-Both-801,Asphalt,1,2012,1345,2011,66.79997
0083P-Both-801,Asphalt,1,2012,1345,2012,85.19321
0083P-Both-810,Asphalt,1,2008,1345,2004,99.28333
0083P-Both-810,Asphalt,1,2008,1345,2005,97.88585
0083P-Both-810,Asphalt,1,2008,1345,2006,96.6911
0083P-Both-810,Asphalt,1,2008,1345,2007,67.39765
0083P-Both-810,Asphalt,1,2008,1345,2008,89.6016
0083P-Both-810,Asphalt,1,2008,1345,2009,87.13273
0083P-Both-810,Asphalt,1,2008,1345,2010,80.67098
0083P-Both-810,Asphalt,1,2008,1345,2011,83.58202
0083P-Both-810,Asphalt,1,2008,1345,2012,89.3055
0083P-Both-811,Asphalt,1,2008,2870,2004,99.33905
0083P-Both-811,Asphalt,1,2008,2870,2005,97.74801
0083P-Both-811,Asphalt,1,2008,2870,2006,96.83781
0083P-Both-811,Asphalt,1,2008,2870,2007,71.55097
0083P-Both-811,Asphalt,1,2008,2870,2008,89.63862
0083P-Both-811,Asphalt,1,2008,2870,2009,84.54454
0083P-Both-811,Asphalt,1,2008,2870,2010,84.59035
0083P-Both-811,Asphalt,1,2008,2870,2011,93.83396
0083P-Both-811,Asphalt,1,2008,2870,2012,94.99762
0083P-Both-812,Asphalt,1,2008,3085,2004,99.48307
0083P-Both-812,Asphalt,1,2008,3085,2005,97.39171
0083P-Both-812,Asphalt,1,2008,3085,2006,97.21702
0083P-Both-812,Asphalt,1,2008,3085,2007,82.2861
0083P-Both-812,Asphalt,1,2008,3085,2008,89.7343
0083P-Both-812,Asphalt,1,2008,3085,2009,77.85483
0083P-Both-812,Asphalt,1,2008,3085,2010,94.72078
0083P-Both-812,Asphalt,1,2008,3085,2011,93.19344
0083P-Both-812,Asphalt,1,2008,3085,2012,94.88343
0083P-Both-813,Asphalt,1,2008,3473,2004,99.48307
0083P-Both-813,Asphalt,1,2008,3473,2005,97.39171
0083P-Both-813,Asphalt,1,2008,3473,2006,97.21702
0083P-Both-813,Asphalt,1,2008,3473,2007,82.2861
0083P-Both-813,Asphalt,1,2008,3473,2008,89.7343
0083P-Both-813,Asphalt,1,2008,3473,2009,77.85483
0083P-Both-813,Asphalt,1,2008,3473,2010,91.07056
0083P-Both-813,Asphalt,1,2008,3473,2011,92.81214
0083P-Both-813,Asphalt,1,2008,3473,2012,93.16003
0084P-Positive-756,Asphalt,2,2012,8045,2004,92.49168
0084P-Positive-756,Asphalt,2,2012,8045,2005,87.2298
0084P-Positive-756,Asphalt,2,2012,8045,2006,89.64315
0084P-Positive-756,Asphalt,2,2012,8045,2007,88.28498
0084P-Positive-756,Asphalt,2,2012,8045,2008,85.47386
0084P-Positive-756,Asphalt,2,2012,8045,2009,85.7859
0084P-Positive-756,Asphalt,2,2012,8045,2010,78.16681
0084P-Positive-756,Asphalt,2,2012,8045,2011,71.46447
0084P-Positive-756,Asphalt,2,2012,8045,2012,92.35413
0084P-Positive-763,Asphalt,2,2008,7275,2004,92.1872
0084P-Positive-763,Asphalt,2,2008,7275,2005,88.36483
0084P-Positive-763,Asphalt,2,2008,7275,2006,89.62947
0084P-Positive-763,Asphalt,2,2008,7275,2007,88.79895
0084P-Positive-763,Asphalt,2,2008,7275,2008,86.985
0084P-Positive-763,Asphalt,2,2008,7275,2009,87.13116
0084P-Positive-763,Asphalt,2,2008,7275,2010,92.32248
0084P-Positive-763,Asphalt,2,2008,7275,2011,83.59899
0084P-Positive-763,Asphalt,2,2008,7275,2012,90.47398
0084P-Positive-764,Concrete,1,2007,8751,2004,90.67377
0084P-Positive-764,Concrete,1,2007,8751,2005,94.79107
0084P-Positive-764,Concrete,1,2007,8751,2006,89.80571
0084P-Positive-764,Concrete,1,2007,8751,2007,91.00376
0084P-Positive-764,Concrete,1,2007,8751,2008,97.08711
0084P-Positive-764,Concrete,1,2007,8751,2009,95.32838
0084P-Positive-764,Concrete,1,2007,8751,2010,95.52798
0084P-Positive-764,Concrete,1,2007,8751,2011,95.11928
0084P-Positive-764,Concrete,1,2007,8751,2012,94.18579
0084P-Positive-765,Concrete,1,2012,12421,2004,91.50802
0084P-Positive-765,Concrete,1,2012,12421,2005,94.46083
0084P-Positive-765,Concrete,1,2012,12421,2006,95.19946
0084P-Positive-765,Concrete,1,2012,12421,2007,88.68877
0084P-Positive-765,Concrete,1,2012,12421,2008,88.43758
0084P-Positive-765,Concrete,1,2012,12421,2009,76.11314
0084P-Positive-765,Concrete,1,2012,12421,2010,64.14789
0084P-Positive-765,Concrete,1,2012,12421,2011,53.10483
0084P-Positive-765,Concrete,1,2012,12421,2012,60.573
0084P-Positive-766,Asphalt,1,2008,18370,2004,80.90706
0084P-Positive-766,Asphalt,1,2008,18370,2005,94.44645
0084P-Positive-766,Asphalt,1,2008,18370,2006,95.30671
0084P-Positive-766,Asphalt,1,2008,18370,2007,90.91986
0084P-Positive-766,Asphalt,1,2008,18370,2008,89.60712
0084P-Positive-766,Asphalt,1,2008,18370,2009,88.27474
0084P-Positive-766,Asphalt,1,2008,18370,2010,90.74347
0084P-Positive-766,Asphalt,1,2008,18370,2011,84.72431
0084P-Positive-766,Asphalt,1,2008,18370,2012,93.86956
0084P-Positive-767,Concrete,1,2006,18182,2004,74.48869
0084P-Positive-767,Concrete,1,2006,18182,2005,95.53359
0084P-Positive-767,Concrete,1,2006,18182,2006,94.91835
0084P-Positive-767,Concrete,1,2006,18182,2007,95.32009
0084P-Positive-767,Concrete,1,2006,18182,2008,92.31527
0084P-Positive-767,Concrete,1,2006,18182,2009,94.87526
0084P-Positive-767,Concrete,1,2006,18182,2010,93.79311
0084P-Positive-767,Concrete,1,2006,18182,2011,89.74154
0084P-Positive-767,Concrete,1,2006,18182,2012,89.19139
0084P-Positive-769,Asphalt,1,2010,9765,2004,91.64425
0084P-Positive-769,Asphalt,1,2010,9765,2005,90.96111
0084P-Positive-769,Asphalt,1,2010,9765,2006,86.62744
0084P-Positive-769,Asphalt,1,2010,9765,2007,89.30885
0084P-Positive-769,Asphalt,1,2010,9765,2008,95.7892
0084P-Positive-769,Asphalt,1,2010,9765,2009,85.87838
0084P-Positive-769,Asphalt,1,2010,9765,2010,75.92856
0084P-Positive-769,Asphalt,1,2010,9765,2011,83.02097
0084P-Positive-769,Asphalt,1,2010,9765,2012,85.11185
0084P-Positive-770,Concrete,1,2007,8002,2004,82.07879
0084P-Positive-770,Concrete,1,2007,8002,2005,84.36354
0084P-Positive-770,Concrete,1,2007,8002,2006,79.21936
0084P-Positive-770,Concrete,1,2007,8002,2007,82.56466
0084P-Positive-770,Concrete,1,2007,8002,2008,99.63034
0084P-Positive-770,Concrete,1,2007,8002,2009,89.00924
0084P-Positive-770,Concrete,1,2007,8002,2010,87.49205
0084P-Positive-770,Concrete,1,2007,8002,2011,83.32865
0084P-Positive-770,Concrete,1,2007,8002,2012,87.49765
0084P-Positive-771,Concrete,1,2011,7892,2004,95.2043
0084P-Positive-771,Concrete,1,2011,7892,2005,94.55461
0084P-Positive-771,Concrete,1,2011,7892,2006,95.08293
0084P-Positive-771,Concrete,1,2011,7892,2007,94.42279
0084P-Positive-771,Concrete,1,2011,7892,2008,95.27672
0084P-Positive-771,Concrete,1,2011,7892,2009,95.31645
0084P-Positive-771,Concrete,1,2011,7892,2010,95.72607
0084P-Positive-771,Concrete,1,2011,7892,2011,94.88102
0084P-Positive-771,Concrete,1,2011,7892,2012,94.62696
0084P-Positive-772,Asphalt,1,2011,7786,2004,94.15434
0084P-Positive-772,Asphalt,1,2011,7786,2005,84.58892
0084P-Positive-772,Asphalt,1,2011,7786,2006,95.73673
0084P-Positive-772,Asphalt,1,2011,7786,2007,95.43912
0084P-Positive-772,Asphalt,1,2011,7786,2008,92.51816
0084P-Positive-772,Asphalt,1,2011,7786,2009,91.86506
0084P-Positive-772,Asphalt,1,2011,7786,2010,85.1855
0084P-Positive-772,Asphalt,1,2011,7786,2011,80.87992
0084P-Positive-772,Asphalt,1,2011,7786,2012,94.92567
0084P-Positive-779,Asphalt,1,2008,7735,2004,78.91273
0084P-Positive-779,Asphalt,1,2008,7735,2005,82.55896
0084P-Positive-779,Asphalt,1,2008,7735,2006,75.1443
0084P-Positive-779,Asphalt,1,2008,7735,2007,74.48809
0084P-Positive-779,Asphalt,1,2008,7735,2008,99.68849
0084P-Positive-779,Asphalt,1,2008,7735,2009,99.07694
0084P-Positive-779,Asphalt,1,2008,7735,2010,84.9773
0084P-Positive-779,Asphalt,1,2008,7735,2011,85.73117
0084P-Positive-779,Asphalt,1,2008,7735,2012,91.65428
0084P-Positive-780,Asphalt,1,2010,7118,2004,91.78457
0084P-Positive-780,Asphalt,1,2010,7118,2005,94.10155
0084P-Positive-780,Asphalt,1,2010,7118,2006,93.97039
0084P-Positive-780,Asphalt,1,2010,7118,2007,92.67854
0084P-Positive-780,Asphalt,1,2010,7118,2008,90.17401
0084P-Positive-780,Asphalt,1,2010,7118,2009,82.92261
0084P-Positive-780,Asphalt,1,2010,7118,2010,70.10847
0084P-Positive-780,Asphalt,1,2010,7118,2011,87.55763
0084P-Positive-780,Asphalt,1,2010,7118,2012,89.90914
0085P-Positive-752,Asphalt,2,2011,2000,2012,96.08706
0085P-Positive-753,Asphalt,2,2011,2000,2012,96.64349
0085P-Positive-755,Asphalt,3,2011,11309,2012,74.20528
0086P-Both-751,Asphalt,2,2006,485,2004,93.21191
0086P-Both-751,Asphalt,2,2006,485,2005,81.63046
0086P-Both-751,Asphalt,2,2006,485,2006,89.9101
0086P-Both-751,Asphalt,2,2006,485,2007,87.38473
0086P-Both-751,Asphalt,2,2006,485,2008,87.14335
0086P-Both-751,Asphalt,2,2006,485,2009,83.6431
0086P-Both-751,Asphalt,2,2006,485,2010,72.80439
0086P-Both-751,Asphalt,2,2006,485,2011,79.29568
0086P-Both-751,Asphalt,2,2006,485,2012,78.43981
0087P-Both-682,Asphalt,3,2005,1185,2004,80.1805
0087P-Both-682,Asphalt,3,2005,1185,2005,89.65313
0087P-Both-682,Asphalt,3,2005,1185,2006,76.55562
0087P-Both-682,Asphalt,3,2005,1185,2007,76.60797
0087P-Both-682,Asphalt,3,2005,1185,2008,83.65697
0087P-Both-682,Asphalt,3,2005,1185,2009,69.54519
0087P-Both-682,Asphalt,3,2005,1185,2010,71.91619
0087P-Both-682,Asphalt,3,2005,1185,2011,70.82095
0087P-Both-682,Asphalt,3,2005,1185,2012,67.47745
0087P-Both-749,Asphalt,3,2004,721,2004,86.99775
0087P-Both-749,Asphalt,3,2004,721,2005,90.8332
0087P-Both-749,Asphalt,3,2004,721,2006,77.97793
0087P-Both-749,Asphalt,3,2004,721,2007,77.37637
0087P-Both-749,Asphalt,3,2004,721,2008,86.5094
0087P-Both-749,Asphalt,3,2004,721,2009,75.87237
0087P-Both-749,Asphalt,3,2004,721,2010,68.11264
0087P-Both-749,Asphalt,3,2004,721,2011,72.03729
0087P-Both-749,Asphalt,3,2004,721,2012,73.58931
0087P-Both-750,Asphalt,3,2012,3034,2004,95.33681
0087P-Both-750,Asphalt,3,2012,3034,2005,91.82846
0087P-Both-750,Asphalt,3,2012,3034,2006,88.03473
0087P-Both-750,Asphalt,3,2012,3034,2007,78.79421
0087P-Both-750,Asphalt,3,2012,3034,2008,86.25314
0087P-Both-750,Asphalt,3,2012,3034,2009,73.8791
0087P-Both-750,Asphalt,3,2012,3034,2010,71.40739
0087P-Both-750,Asphalt,3,2012,3034,2011,70.32316
0087P-Both-750,Asphalt,3,2012,3034,2012,79.30812
0087P-Both-785,Asphalt,3,2004,1176,2004,85.56557
0087P-Both-785,Asphalt,3,2004,1176,2005,79.73249
0087P-Both-785,Asphalt,3,2004,1176,2006,79.10297
0087P-Both-785,Asphalt,3,2004,1176,2007,72.33494
0087P-Both-785,Asphalt,3,2004,1176,2008,85.64108
0087P-Both-785,Asphalt,3,2004,1176,2009,73.509
0087P-Both-785,Asphalt,3,2004,1176,2010,68.10071
0087P-Both-785,Asphalt,3,2004,1176,2011,70.52315
0087P-Both-785,Asphalt,3,2004,1176,2012,69.95488
0087P-Both-858,Asphalt,3,2008,1278,2004,86.42386
0087P-Both-858,Asphalt,3,2008,1278,2005,88.71442
0087P-Both-858,Asphalt,3,2008,1278,2006,81.24392
0087P-Both-858,Asphalt,3,2008,1278,2007,75.77364
0087P-Both-858,Asphalt,3,2008,1278,2008,87.37852
0087P-Both-858,Asphalt,3,2008,1278,2009,88.31303
0087P-Both-858,Asphalt,3,2008,1278,2010,82.38047
0087P-Both-858,Asphalt,3,2008,1278,2011,80.13252
